Age,Years of Experience,Education Level,Job Title,Gender,Location,Company Type,Industry,Salary
38.0,3.0,MBA,Software Engineer,Male,Mumbai,Startup,Fintech,1787932
49.0,13.8,B.Tech,Software Engineer,Male,Mumbai,MNC,SaaS,4461076
27.0,4.4,B.Tech,Software Engineer,Male,Ahmedabad,Startup,E-commerce,1270939
54.0,5.4,B.Tech,Software Engineer,Male,Pune,MNC,SaaS,1743096
31.0,3.9,M.Tech,Software Engineer,Male,Kochi,Product,IT Services,1334253
24.0,12.7,B.Sc,Software Engineer,Male,Bengaluru,MNC,SaaS,4085687
48.0,1.1,M.Tech,Software Engineer,Male,Hyderabad,Service,Fintech,703833
27.0,1.3,M.Tech,Software Engineer,Female,Indore,Startup,IT Services,563625
43.0,0.5,M.Tech,Software Engineer,Male,Indore,Startup,Product Tech,611674
44.0,0.9,MBA,Software Engineer,Male,Chennai,MNC,SaaS,813465
37.0,8.7,MBA,Software Engineer,Male,Bengaluru,MNC,Fintech,2706869
56.0,0.7,B.Tech,Software Engineer,Male,Delhi NCR,Startup,Product Tech,732262
28.0,1.9,B.Tech,Software Engineer,Male,Delhi NCR,Service,SaaS,730575
54.0,0.5,MBA,Software Engineer,Male,Nagpur,Product,SaaS,630824
31.0,3.8,MCA,Software Engineer,Male,Bengaluru,Service,IT Services,1281398
49.0,0.3,B.Tech,Software Engineer,Male,Ahmedabad,Product,SaaS,599860
27.0,20.1,MBA,Software Engineer,Female,Kochi,Startup,E-commerce,4000194
38.0,2.6,MBA,Software Engineer,Male,Ahmedabad,Service,E-commerce,1171607
27.0,2.4,B.Tech,Software Engineer,Male,Chennai,MNC,SaaS,1508504
43.0,5.4,B.Tech,Software Engineer,Male,Kochi,Service,SaaS,1211026
48.0,6.1,MBA,Software Engineer,Male,Chennai,MNC,Fintech,1962235
44.0,0.7,MCA,Software Engineer,Male,Coimbatore,Startup,E-commerce,549918
54.0,5.3,MBA,Software Engineer,Male,Chennai,Product,SaaS,1969178
37.0,0.3,MBA,Software Engineer,Male,Bengaluru,Service,Fintech,686085
28.0,11.4,B.Tech,Software Engineer,Male,Kochi,MNC,IT Services,2896905
27.0,4.8,M.Tech,Software Engineer,Female,Pune,MNC,Product Tech,1924709
49.0,1.0,M.Tech,Software Engineer,Male,Bengaluru,Product,SaaS,934582
31.0,6.7,M.Tech,Software Engineer,Male,Hyderabad,Product,SaaS,2126261
27.0,1.0,B.Tech,Software Engineer,Male,Bhubaneswar,Product,Fintech,605435
54.0,4.1,M.Tech,Software Engineer,Male,Bhubaneswar,Service,E-commerce,1126843
38.0,3.0,M.Tech,Software Engineer,Male,Delhi NCR,MNC,Fintech,1848496
44.0,1.9,M.Tech,Software Engineer,Male,Surat,Service,SaaS,605975
43.0,5.7,MBA,Software Engineer,Male,Nagpur,Product,SaaS,1588620
27.0,0.2,B.Tech,Software Engineer,Male,Coimbatore,MNC,IT Services,467961
48.0,1.1,MBA,Software Engineer,Male,Mysuru,Product,IT Services,592987
31.0,27.4,M.Tech,Software Engineer,Male,Delhi NCR,Startup,IT Services,4801804
54.0,1.5,MBA,Software Engineer,Male,Mumbai,MNC,IT Services,814076
37.0,6.4,M.Tech,Software Engineer,Male,Hyderabad,MNC,E-commerce,1934291
28.0,0.4,B.Tech,Software Engineer,Male,Nagpur,Service,IT Services,372381
27.0,4.9,MCA,Software Engineer,Female,Coimbatore,Service,IT Services,1042008
34.0,11.8,B.Tech,Software Engineer,Male,Nagpur,Startup,Product Tech,3073787
43.0,25.9,MCA,Software Engineer,Female,Chandigarh,Startup,Fintech,4433984
27.0,24.0,B.Sc,Software Engineer,Male,Ahmedabad,Startup,E-commerce,3555627
56.0,1.0,PhD,Software Engineer,Female,Delhi NCR,Service,Product Tech,767867
32.0,1.3,MBA,Software Engineer,Male,Pune,Product,SaaS,916293
40.0,3.3,PhD,Software Engineer,Male,Hyderabad,MNC,E-commerce,1791317
23.0,4.3,B.Tech,Software Engineer,Male,Pune,MNC,Fintech,1673873
46.0,1.5,M.Tech,Software Engineer,Male,Jaipur,Product,Product Tech,745786
41.0,5.2,M.Tech,Software Engineer,Female,Bengaluru,MNC,E-commerce,1962675
28.0,1.8,B.Tech,Software Engineer,Female,Indore,Startup,E-commerce,607862
34.0,26.8,B.Tech,Software Engineer,Male,Hyderabad,Product,Product Tech,5487188
49.0,1.7,B.Tech,Software Engineer,Male,Hyderabad,Startup,Product Tech,811347
43.0,0.7,B.Tech,Software Engineer,Male,Pune,Startup,Fintech,680993
54.0,2.0,PhD,Software Engineer,Male,Chandigarh,Service,Fintech,700122
36.0,1.6,MBA,Software Engineer,Male,Coimbatore,MNC,SaaS,756051
33.0,4.4,MCA,Software Engineer,Male,Chennai,Service,IT Services,1185333
27.0,22.5,M.Tech,Software Engineer,Female,Chennai,Startup,E-commerce,4599020
44.0,0.6,MCA,Software Engineer,Male,Delhi NCR,Service,Product Tech,655699
31.0,3.3,MBA,Software Engineer,Male,Pune,Product,IT Services,1586164
38.0,1.2,M.Tech,Software Engineer,Male,Indore,MNC,E-commerce,657697
27.0,3.6,B.Tech,Software Engineer,Male,Ahmedabad,Service,SaaS,1153625
54.0,5.6,M.Tech,Software Engineer,Male,Delhi NCR,Service,Fintech,1673427
31.0,6.7,M.Tech,Software Engineer,Male,Ahmedabad,MNC,IT Services,1466453
32.0,4.9,M.Tech,Software Engineer,Male,Hyderabad,Service,Product Tech,1639832
38.0,23.2,M.Tech,Software Engineer,Female,Hyderabad,MNC,IT Services,4695366
51.0,19.8,B.Tech,Software Engineer,Male,Bengaluru,MNC,E-commerce,4775238
28.0,1.6,B.Sc,Software Engineer,Male,Bengaluru,Product,IT Services,704525
27.0,1.8,B.Tech,Software Engineer,Male,Nagpur,Product,SaaS,665442
43.0,3.7,M.Tech,Software Engineer,Male,Ahmedabad,Startup,Fintech,1452500
27.0,4.6,MBA,Software Engineer,Female,Mysuru,Product,E-commerce,1471553
49.0,0.8,M.Tech,Software Engineer,Male,Hyderabad,Service,Product Tech,690236
48.0,6.7,M.Tech,Software Engineer,Male,Delhi NCR,MNC,Product Tech,2160401
31.0,18.8,MBA,Software Engineer,Male,Pune,Startup,IT Services,4184014
40.0,6.9,PhD,Software Engineer,Female,Indore,MNC,Product Tech,1788050
24.0,4.9,B.Tech,Software Engineer,Male,Delhi NCR,Product,Fintech,1856270
27.0,2.7,B.Tech,Software Engineer,Male,Hyderabad,Startup,SaaS,1508320
42.0,23.4,PhD,Software Engineer,Male,Bengaluru,Service,IT Services,4342942
24.0,3.3,B.Tech,Software Engineer,Female,Coimbatore,MNC,IT Services,1135159
28.0,14.0,B.Tech,Software Engineer,Female,Delhi NCR,MNC,SaaS,4422723
43.0,1.0,M.Tech,Software Engineer,Male,Indore,Product,IT Services,594052
31.0,4.3,MBA,Software Engineer,Male,Delhi NCR,MNC,Fintech,1990962
43.0,0.8,B.Tech,Software Engineer,Male,Chennai,Product,Product Tech,751458
27.0,4.4,M.Tech,Software Engineer,Female,Bengaluru,Service,E-commerce,1565054
49.0,15.0,M.Tech,Software Engineer,Male,Ahmedabad,Service,E-commerce,3262312
48.0,1.1,MBA,Software Engineer,Male,Bengaluru,Service,Fintech,768467
31.0,1.1,M.Tech,Software Engineer,Male,Delhi NCR,Service,SaaS,729265
40.0,3.7,MBA,Software Engineer,Male,Hyderabad,Service,Fintech,1552963
36.0,0.6,M.Tech,Software Engineer,Male,Delhi NCR,Service,Product Tech,694894
54.0,0.5,MBA,Software Engineer,Male,Mysuru,Product,Fintech,645989
27.0,25.3,B.Tech,Software Engineer,Male,Hyderabad,MNC,IT Services,4368619
28.0,2.7,B.Tech,Software Engineer,Male,Delhi NCR,MNC,Fintech,1648756
44.0,4.4,MBA,Software Engineer,Male,Chandigarh,MNC,Product Tech,1682126
43.0,1.2,M.Tech,Software Engineer,Male,Mumbai,Startup,Fintech,855427
54.0,2.0,B.Tech,Software Engineer,Male,Lucknow,Product,SaaS,692680
32.0,14.3,MBA,Software Engineer,Male,Chennai,Product,E-commerce,4544509
38.0,26.6,MBA,Software Engineer,Male,Delhi NCR,Product,Product Tech,6314914
49.0,1.3,M.Tech,Software Engineer,Male,Hyderabad,Service,Fintech,726495
27.0,4.4,B.Tech,Software Engineer,Male,Ahmedabad,Service,Fintech,1176972
54.0,5.2,B.Tech,Software Engineer,Male,Delhi NCR,Startup,SaaS,1698901
31.0,29.5,M.Tech,Software Engineer,Male,Bengaluru,Service,Fintech,5259990
24.0,11.9,B.Tech,Software Engineer,Male,Delhi NCR,Service,SaaS,3537832
48.0,1.6,PhD,Software Engineer,Male,Hyderabad,Service,IT Services,667011
27.0,0.6,M.Tech,Software Engineer,Female,Delhi NCR,MNC,Fintech,834414
43.0,0.1,M.Tech,Software Engineer,Male,Chandigarh,Product,Product Tech,670498
44.0,1.2,MBA,Software Engineer,Male,Mysuru,Service,IT Services,483922
37.0,9.5,MBA,Software Engineer,Male,Pune,MNC,Fintech,2636445
56.0,4.0,M.Tech,Software Engineer,Male,Kochi,Startup,IT Services,1218482
28.0,0.5,B.Sc,Software Engineer,Male,Pune,Service,Product Tech,543826
54.0,6.4,MBA,Software Engineer,Male,Hyderabad,Startup,E-commerce,1844035
31.0,3.3,MCA,Software Engineer,Male,Delhi NCR,Startup,Fintech,1657763
49.0,6.2,PhD,Software Engineer,Male,Hyderabad,Service,SaaS,1738511
54.0,5.5,B.Tech,Software Engineer,Male,Indore,Service,Fintech,1197954
27.0,3.7,B.Tech,Software Engineer,Male,Delhi NCR,Product,Product Tech,1804138
42.0,10.0,PhD,Software Engineer,Male,Chandigarh,Startup,SaaS,2238205
38.0,0.0,MBA,Software Engineer,Male,Hyderabad,Startup,Fintech,708505
43.0,5.6,MBA,Software Engineer,Male,Mumbai,Service,Product Tech,1764099
27.0,4.6,B.Tech,Software Engineer,Male,Chennai,MNC,E-commerce,1548158
31.0,0.6,M.Tech,Software Engineer,Male,Chandigarh,Product,Product Tech,727044
54.0,2.2,B.Tech,Software Engineer,Male,Pune,MNC,IT Services,1308264
36.0,3.6,MCA,Software Engineer,Male,Coimbatore,Service,SaaS,1160002
27.0,6.4,MBA,Software Engineer,Female,Delhi NCR,Startup,SaaS,2025264
49.0,0.5,M.Tech,Software Engineer,Male,Kochi,Startup,E-commerce,569676
48.0,0.3,B.Tech,Software Engineer,Male,Delhi NCR,Product,IT Services,624993
31.0,1.0,M.Tech,Software Engineer,Male,Coimbatore,Service,SaaS,562903
40.0,2.1,B.Tech,Software Engineer,Female,Pune,MNC,IT Services,1285325
24.0,3.5,B.Tech,Software Engineer,Male,Chennai,MNC,E-commerce,1485977
27.0,2.1,B.Sc,Software Engineer,Male,Delhi NCR,Startup,E-commerce,1313494
43.0,6.2,M.Tech,Software Engineer,Male,Kochi,Startup,Product Tech,1593620
27.0,1.6,M.Tech,Software Engineer,Female,Ahmedabad,Startup,Fintech,717920
49.0,2.2,M.Tech,Software Engineer,Male,Indore,MNC,SaaS,1400232
48.0,0.4,M.Tech,Software Engineer,Male,Chandigarh,MNC,E-commerce,629739
31.0,13.9,M.Tech,Software Engineer,Male,Nagpur,Service,SaaS,3078667
40.0,5.6,M.Tech,Software Engineer,Male,Indore,Service,Product Tech,1356581
36.0,0.6,MBA,Software Engineer,Male,Nagpur,Product,Product Tech,654357
54.0,0.1,MBA,Software Engineer,Male,Delhi NCR,Product,Fintech,809348
27.0,0.3,B.Sc,Software Engineer,Male,Hyderabad,Service,Product Tech,535399
28.0,0.6,B.Tech,Software Engineer,Male,Delhi NCR,Product,Fintech,775556
44.0,6.2,MCA,Software Engineer,Male,Hyderabad,MNC,SaaS,1913089
43.0,1.4,B.Tech,Software Engineer,Male,Bengaluru,Service,SaaS,707352
54.0,3.5,M.Tech,Software Engineer,Male,Chennai,Service,E-commerce,1353483
32.0,4.4,MBA,Software Engineer,Male,Ahmedabad,MNC,IT Services,1374703
38.0,26.6,MBA,Software Engineer,Male,Delhi NCR,MNC,SaaS,6055378
49.0,3.6,MBA,Software Engineer,Male,Chandigarh,Product,SaaS,1653606
27.0,24.8,B.Tech,Software Engineer,Male,Hyderabad,Product,IT Services,4460099
54.0,5.6,B.Tech,Software Engineer,Male,Jaipur,Service,Fintech,1178196
31.0,22.1,MBA,Software Engineer,Male,Delhi NCR,MNC,Fintech,5681514
24.0,1.6,B.Tech,Software Engineer,Male,Hyderabad,MNC,Fintech,836562
48.0,4.9,M.Tech,Software Engineer,Male,Ahmedabad,Product,Product Tech,1697386
27.0,10.3,M.Tech,Software Engineer,Female,Mumbai,Product,Product Tech,4856886
43.0,5.4,M.Tech,Software Engineer,Male,Pune,Product,SaaS,1994818
44.0,1.0,M.Tech,Software Engineer,Male,Delhi NCR,Product,E-commerce,851441
37.0,5.9,M.Tech,Software Engineer,Male,Bengaluru,MNC,SaaS,2119515
56.0,0.1,B.Tech,Software Engineer,Male,Coimbatore,Service,E-commerce,423362
28.0,0.9,B.Tech,Software Engineer,Male,Hyderabad,Service,Fintech,626628
54.0,5.0,M.Tech,Software Engineer,Male,Kochi,Product,Fintech,1631889
31.0,1.4,MCA,Software Engineer,Male,Chennai,Startup,Fintech,753448
49.0,2.8,MBA,Software Engineer,Male,Lucknow,Startup,Fintech,1313303
54.0,0.1,B.Tech,Software Engineer,Male,Bhubaneswar,Product,Fintech,536268
27.0,0.1,B.Tech,Software Engineer,Male,Delhi NCR,Service,IT Services,483039
42.0,5.3,B.Tech,Software Engineer,Male,Lucknow,Product,SaaS,1413271
38.0,23.2,M.Tech,Software Engineer,Male,Hyderabad,Startup,Product Tech,5298955
36.0,1.9,B.Tech,Software Engineer,Male,Ahmedabad,MNC,E-commerce,676895
29.0,0.8,M.Tech,Software Engineer,Female,Jaipur,Product,Fintech,668899
41.0,1.0,M.Tech,Software Engineer,Female,Mumbai,MNC,IT Services,750426
33.0,16.3,B.Sc,Software Engineer,Male,Delhi NCR,Service,E-commerce,3313111
42.0,5.0,M.Tech,Software Engineer,Male,Indore,MNC,Fintech,1569461
28.0,30.0,B.Tech,Software Engineer,Male,Coimbatore,Product,Fintech,4554223
55.0,2.4,MBA,Software Engineer,Male,Ahmedabad,Service,IT Services,1051824
26.0,4.9,MBA,Software Engineer,Female,Hyderabad,Product,Product Tech,2079316
47.0,6.7,M.Tech,Software Engineer,Male,Chandigarh,Service,IT Services,1247385
44.0,1.4,M.Tech,Software Engineer,Female,Mumbai,Product,SaaS,965379
30.0,20.2,MCA,Software Engineer,Male,Pune,MNC,E-commerce,4605007
39.0,6.2,MCA,Software Engineer,Female,Jaipur,Product,E-commerce,1462468
32.0,3.0,B.Tech,Software Engineer,Male,Hyderabad,Startup,SaaS,1519156
50.0,3.2,B.Tech,Software Engineer,Male,Delhi NCR,Service,IT Services,1174146
27.0,1.4,B.Tech,Software Engineer,Male,Delhi NCR,Startup,Fintech,787874
46.0,24.3,PhD,Software Engineer,Male,Pune,MNC,Product Tech,5806574
25.0,20.3,B.Sc,Software Engineer,Female,Delhi NCR,Startup,Fintech,4238633
43.0,6.5,B.Tech,Software Engineer,Male,Mumbai,Product,IT Services,1683742
35.0,9.7,B.Tech,Software Engineer,Male,Chennai,Product,IT Services,2000640
29.0,4.5,M.Tech,Software Engineer,Female,Bhubaneswar,MNC,SaaS,1464607
40.0,18.8,MBA,Software Engineer,Female,Bengaluru,MNC,IT Services,4722094
35.0,5.0,B.Tech,Software Engineer,Male,Lucknow,Product,Product Tech,1413017
41.0,0.8,PhD,Software Engineer,Male,Hyderabad,Service,IT Services,599683
30.0,14.4,MCA,Software Engineer,Male,Jaipur,Product,E-commerce,3510610
33.0,5.7,B.Sc,Software Engineer,Male,Chennai,MNC,Fintech,1578053
55.0,17.3,M.Tech,Software Engineer,Male,Bhubaneswar,Product,Fintech,4039149
26.0,1.6,MCA,Software Engineer,Female,Lucknow,MNC,E-commerce,620641
47.0,28.4,M.Tech,Software Engineer,Male,Bengaluru,Product,Fintech,6395203
44.0,0.1,MBA,Software Engineer,Female,Mumbai,MNC,Product Tech,813963
30.0,5.6,M.Tech,Software Engineer,Male,Delhi NCR,Product,SaaS,2099742
39.0,1.6,M.Tech,Software Engineer,Female,Delhi NCR,Service,SaaS,777643
32.0,3.1,B.Tech,Software Engineer,Male,Indore,MNC,SaaS,1308702
50.0,13.5,M.Tech,Software Engineer,Male,Delhi NCR,Service,SaaS,4032817
27.0,3.7,B.Tech,Software Engineer,Male,Bengaluru,Service,Fintech,1450513
46.0,2.0,B.Tech,Software Engineer,Male,Chandigarh,Startup,Fintech,699553
25.0,2.9,B.Tech,Software Engineer,Female,Hyderabad,Startup,SaaS,1520659
43.0,5.7,PhD,Software Engineer,Male,Lucknow,Service,E-commerce,1257796
35.0,1.5,B.Tech,Software Engineer,Male,Mumbai,MNC,SaaS,861293
29.0,3.9,M.Tech,Software Engineer,Female,Delhi NCR,Startup,SaaS,1801431
40.0,27.8,B.Tech,Software Engineer,Female,Delhi NCR,Product,Product Tech,5668379
35.0,3.8,B.Sc,Software Engineer,Male,Kochi,Service,SaaS,1039568
41.0,0.0,PhD,Software Engineer,Male,Delhi NCR,Service,Fintech,649528
30.0,0.3,M.Tech,Software Engineer,Male,Bhubaneswar,Service,Product Tech,496186
33.0,1.9,B.Tech,Software Engineer,Male,Indore,MNC,IT Services,588498
55.0,2.3,B.Tech,Software Engineer,Male,Hyderabad,MNC,SaaS,1572782
26.0,8.2,M.Tech,Software Engineer,Female,Delhi NCR,MNC,Product Tech,2610871
47.0,1.4,M.Tech,Software Engineer,Male,Jaipur,MNC,Fintech,703758
44.0,4.8,MBA,Software Engineer,Female,Indore,Product,Fintech,1632396
30.0,2.7,MCA,Software Engineer,Male,Delhi NCR,Startup,Fintech,1622778
39.0,5.0,M.Tech,Software Engineer,Female,Ahmedabad,Startup,Fintech,1527102
32.0,24.2,B.Sc,Software Engineer,Male,Ahmedabad,MNC,Fintech,3932181
50.0,26.8,B.Tech,Software Engineer,Male,Pune,Product,Fintech,5308966
27.0,1.9,B.Tech,Software Engineer,Male,Nagpur,MNC,Product Tech,669479
46.0,10.3,B.Tech,Software Engineer,Male,Mumbai,Product,Fintech,4320319
25.0,8.3,B.Sc,Software Engineer,Female,Delhi NCR,Service,IT Services,1566765
43.0,5.7,MBA,Software Engineer,Male,Delhi NCR,Product,IT Services,1827361
35.0,4.3,B.Sc,Software Engineer,Male,Delhi NCR,Product,IT Services,1418660
29.0,1.6,M.Tech,Software Engineer,Female,Indore,MNC,Fintech,741819
40.0,3.4,B.Tech,Software Engineer,Female,Delhi NCR,MNC,IT Services,1434028
35.0,4.2,B.Tech,Software Engineer,Male,Pune,Service,Product Tech,1398233
41.0,5.4,B.Tech,Software Engineer,Male,Chennai,MNC,E-commerce,1605205
30.0,2.3,M.Tech,Software Engineer,Male,Hyderabad,Startup,IT Services,1383946
33.0,0.3,B.Tech,Software Engineer,Male,Bhubaneswar,Service,E-commerce,415407
55.0,6.9,B.Tech,Software Engineer,Male,Pune,Startup,SaaS,1726947
26.0,2.3,MCA,Software Engineer,Female,Hyderabad,MNC,Product Tech,1669269
47.0,1.8,B.Tech,Software Engineer,Male,Hyderabad,Product,Product Tech,896984
44.0,3.0,B.Tech,Software Engineer,Female,Pune,MNC,IT Services,1350297
30.0,4.0,MCA,Software Engineer,Male,Pune,Product,SaaS,1768802
39.0,0.4,MCA,Software Engineer,Female,Delhi NCR,Startup,IT Services,604309
32.0,7.1,B.Tech,Software Engineer,Male,Jaipur,Product,SaaS,1799025
50.0,1.8,M.Tech,Software Engineer,Male,Bengaluru,MNC,SaaS,1006104
27.0,3.9,B.Tech,Software Engineer,Male,Bengaluru,Product,Fintech,1842780
46.0,0.8,PhD,Software Engineer,Male,Kochi,Service,IT Services,489349
25.0,16.9,B.Tech,Software Engineer,Female,Bhubaneswar,Product,Fintech,3608303
43.0,1.0,MBA,Software Engineer,Male,Nagpur,Service,IT Services,460084
35.0,0.8,B.Sc,Software Engineer,Male,Bengaluru,Service,Fintech,599151
29.0,20.6,MBA,Software Engineer,Female,Surat,Service,SaaS,3569682
40.0,0.3,B.Tech,Software Engineer,Female,Bengaluru,Service,SaaS,607965
35.0,24.6,B.Tech,Software Engineer,Male,Indore,MNC,Product Tech,4238400
41.0,0.2,MBA,Software Engineer,Male,Delhi NCR,MNC,SaaS,799584
30.0,2.8,MCA,Software Engineer,Male,Bengaluru,Product,Fintech,1839371
33.0,1.6,B.Sc,Software Engineer,Male,Hyderabad,Service,E-commerce,590952
55.0,3.5,B.Tech,Software Engineer,Male,Delhi NCR,Service,Fintech,1409202
26.0,0.1,M.Tech,Software Engineer,Female,Nagpur,Service,Product Tech,473644
47.0,10.4,M.Tech,Software Engineer,Male,Pune,MNC,Product Tech,4440308
44.0,1.6,M.Tech,Software Engineer,Female,Mumbai,Product,Fintech,990890
30.0,3.6,MBA,Software Engineer,Male,Bengaluru,Service,E-commerce,1544756
39.0,0.9,M.Tech,Software Engineer,Female,Jaipur,MNC,Product Tech,675878
32.0,1.5,B.Sc,Software Engineer,Male,Pune,MNC,SaaS,741138
50.0,4.7,MBA,Software Engineer,Male,Jaipur,Startup,SaaS,1449942
27.0,6.3,B.Tech,Software Engineer,Male,Bengaluru,Product,Fintech,2012088
46.0,1.5,M.Tech,Software Engineer,Male,Hyderabad,Service,IT Services,628348
25.0,1.7,B.Tech,Software Engineer,Female,Indore,MNC,IT Services,570300
43.0,28.6,M.Tech,Software Engineer,Male,Chennai,Product,Fintech,5760613
35.0,2.7,B.Sc,Software Engineer,Male,Lucknow,MNC,Product Tech,1148482
29.0,2.1,M.Tech,Software Engineer,Female,Chennai,Product,Fintech,1688432
40.0,4.9,B.Tech,Software Engineer,Female,Bengaluru,Product,Fintech,1902279
35.0,1.6,B.Tech,Software Engineer,Male,Bengaluru,Service,E-commerce,684972
41.0,1.5,PhD,Software Engineer,Male,Chennai,Product,Product Tech,951408
30.0,1.0,M.Tech,Software Engineer,Male,Hyderabad,Startup,IT Services,674871
33.0,6.4,B.Tech,Software Engineer,Male,Coimbatore,MNC,SaaS,1505323
55.0,5.5,MBA,Software Engineer,Male,Ahmedabad,Service,SaaS,1399341
26.0,5.8,M.Tech,Software Engineer,Female,Bengaluru,MNC,Product Tech,2159093
47.0,0.2,MBA,Software Engineer,Male,Coimbatore,MNC,SaaS,623906
44.0,4.0,M.Tech,Software Engineer,Female,Jaipur,Product,Fintech,1511169
30.0,1.7,MBA,Software Engineer,Male,Ahmedabad,Product,Fintech,818305
39.0,1.2,M.Tech,Software Engineer,Female,Delhi NCR,Service,IT Services,622262
32.0,4.1,B.Sc,Software Engineer,Male,Delhi NCR,Product,IT Services,1398667
50.0,5.2,MBA,Software Engineer,Male,Bengaluru,Service,SaaS,1743286
27.0,3.9,B.Tech,Software Engineer,Male,Coimbatore,Product,IT Services,1181816
46.0,6.7,MBA,Software Engineer,Male,Lucknow,Product,Product Tech,1704561
25.0,4.2,B.Tech,Software Engineer,Female,Mumbai,MNC,Fintech,1771734
43.0,4.2,PhD,Software Engineer,Male,Mumbai,MNC,SaaS,2053399
35.0,0.4,B.Sc,Software Engineer,Male,Mumbai,MNC,IT Services,572056
29.0,4.2,MCA,Software Engineer,Female,Chennai,Service,Fintech,1396598
40.0,6.4,M.Tech,Software Engineer,Female,Jaipur,Startup,Product Tech,1546156
35.0,1.0,B.Tech,Software Engineer,Male,Mysuru,Startup,Fintech,562595
41.0,0.0,M.Tech,Software Engineer,Male,Bhubaneswar,Product,Fintech,581303
30.0,6.1,MBA,Software Engineer,Male,Chennai,Product,Product Tech,2066387
33.0,0.6,B.Tech,Software Engineer,Male,Delhi NCR,Product,E-commerce,729407
55.0,0.0,B.Tech,Software Engineer,Male,Lucknow,Product,IT Services,447299
31.0,1.0,B.Tech,Software Engineer,Male,Jaipur,Product,SaaS,624456
42.0,3.6,MCA,Software Engineer,Female,Ahmedabad,Startup,E-commerce,1295988
27.0,2.8,B.Tech,Software Engineer,Female,Bengaluru,Service,Product Tech,1430096
51.0,22.1,PhD,Software Engineer,Male,Delhi NCR,Service,SaaS,4851919
34.0,6.8,M.Tech,Software Engineer,Female,Ahmedabad,MNC,SaaS,1748239
38.0,0.4,B.Sc,Software Engineer,Male,Mumbai,Service,E-commerce,525122
29.0,1.5,B.Tech,Software Engineer,Male,Bengaluru,Product,Product Tech,916713
43.0,0.8,B.Tech,Software Engineer,Female,Delhi NCR,Product,Product Tech,816643
36.0,4.4,M.Tech,Software Engineer,Male,Delhi NCR,MNC,SaaS,1950396
48.0,4.1,B.Tech,Software Engineer,Male,Mumbai,Product,Product Tech,1857143
35.0,0.0,B.Tech,Software Engineer,Female,Chandigarh,MNC,E-commerce,533780
30.0,8.1,M.Tech,Software Engineer,Female,Mumbai,Service,Fintech,2194100
50.0,1.4,MBA,Software Engineer,Male,Pune,Product,IT Services,776360
29.0,0.9,B.Sc,Software Engineer,Male,Bengaluru,MNC,IT Services,623592
41.0,1.7,MBA,Software Engineer,Male,Bengaluru,Product,Fintech,1043001
33.0,0.7,B.Sc,Software Engineer,Female,Delhi NCR,Service,Fintech,576044
45.0,2.8,B.Tech,Software Engineer,Male,Bengaluru,Service,E-commerce,1327530
28.0,5.4,B.Tech,Software Engineer,Female,Ahmedabad,MNC,Fintech,1493571
39.0,22.8,M.Tech,Software Engineer,Female,Chandigarh,MNC,E-commerce,4451740
30.0,20.1,B.Tech,Software Engineer,Male,Ahmedabad,MNC,SaaS,4083210
46.0,4.4,B.Tech,Software Engineer,Male,Mysuru,Product,IT Services,1167076
